new-run
12,-2.4166666666666665
12,-2.458333333333333
12,-2.4999999999999996
12,-2.499999999999999
12,-2.4999999999999996
12,-2.1666666666666665
12,-2.3333333333333326
12,-2.4999999999999996
12,-2.25
12,-2.6249999999999996
12,-2.5416666666666665
12,-2.5416666666666656
12,-2.2916666666666665
12,-2.3333333333333326
12,-2.3749999999999996
12,-2.416666666666666
12,-2.333333333333333
12,-2.4166666666666665
12,-2.3333333333333326
12,-2.4583333333333326
12,-2.25
12,-2.541666666666666
12,-2.4583333333333326
12,-2.4583333333333326
12,-2.3333333333333326
12,-2.4166666666666665
12,-2.5416666666666656
12,-2.4166666666666665
12,-2.5833333333333326
12,-2.4583333333333326
12,-2.375
12,-2.4583333333333335
12,-2.2916666666666665
12,-2.5
12,-2.541666666666666
12,-2.2916666666666665
12,-2.375
12,-2.2083333333333335
12,-2.4166666666666665
12,-2.3333333333333326
12,-2.6249999999999996
12,-2.666666666666666
12,-2.4999999999999996
12,-2.2499999999999996
12,-2.4999999999999996
12,-2.2916666666666665
12,-2.416666666666666
12,-2.5
12,-2.4583333333333335
12,-2.416666666666666
12,-2.25
12,-2.291666666666666
12,-2.541666666666666
12,-2.291666666666666
12,-2.5416666666666665
12,-2.333333333333333
12,-2.4166666666666665
12,-2.375
12,-2.3333333333333335
12,-2.333333333333333
12,-2.6249999999999996
12,-2.3749999999999996
12,-2.3749999999999996
12,-2.583333333333333
12,-2.5833333333333326
12,-2.5
12,-2.4583333333333326
12,-2.416666666666667
12,-2.4583333333333335
12,-2.5416666666666665
12,-2.291666666666666
12,-2.333333333333333
12,-2.291666666666667
12,-2.4999999999999996
12,-2.4999999999999996
12,-2.4583333333333326
12,-2.3749999999999996
12,-2.4583333333333326
12,-2.4583333333333326
12,-2.416666666666666
12,-2.4166666666666656
12,-2.4583333333333326
12,-2.5416666666666665
12,-2.4583333333333326
12,-2.625
12,-2.5
12,-2.6249999999999996
12,-2.3749999999999996
12,-2.5833333333333326
12,-2.416666666666666
12,-2.7083333333333326
12,-2.666666666666666
12,-2.541666666666666
12,-2.1249999999999996
12,-2.5416666666666665
12,-2.375
12,-2.25
12,-2.4166666666666665
12,-2.3749999999999996
12,-2.7499999999999996
12,-2.4999999999999996
12,-2.3749999999999996
12,-2.3749999999999996
12,-2.3749999999999996
12,-2.541666666666666
12,-2.4166666666666665
12,-2.25
